id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
RRAA000653,858,1,49677818,MATEO INES,MENDES VELAZQUEZ,1987-07-26,1
RRAA000654,858,1,52684566,MICAEAL MAR,RODRIGUEZ BENITEZ,1957-06-30,2
RRAA000655,858,1,57588439,VALENTINA,MENDE,1961-03-23,2
RRAA000656,858,1,32121965,MARIA ANDREA,SOSA,1987-05-31,2
RRAA000657,858,1,47438655,PAOLA MAR,SILVA RAMIREZ,1959-03-16,2
RRAA000658,858,1,47759215,GONAZLO NOELIA,ALONSO RODRIGUEZ,2003-10-16,1
RRAA000659,032,9,A160311,INES NOELIA,RAMIREZ TORRES,1953-02-25,2
RRAA000660,858,1,55337988,ANA LUIS,ALONSO,1967-10-18,2
RRAA000661,858,1,37407062,GONZALO E,MENDES,1984-05-31,1
RRAA000662,858,1,33638493,MARTNI JAVIER,MARTINEZ LOPEZ,1971-05-04,1
RRAA000663,858,1,41683374,CARLA BEATRIZ,CORERA PEREIRA,1967-05-11,2
RRAA000664,600,9,P130336,JOAQUIN EZEQUIEL,MARTINEZ,1985-12-17,1
RRAA000665,858,1,55205422,MICAELA I,TORRES CORREA,1988-06-15,2
RRAA000666,858,1,52780914,NICOLAS JAVIER,CORREA,1983-04-01,1
RRAA000667,862,9,E887562,MARIA INES,TORRES PEREZ,1952-01-22,2
RRAA000668,600,9,Y753144,RUBEN BEATRIZ,ALONS PEREZ,1985-06-19,1
RRAA000669,858,1,45004448,LAURA DAMIAN,SILVA,1989-01-03,2
RRAA000670,858,1,38099982,MATE PAULA,MENDES,1963-06-03,1
RRAA000671,858,1,34692001,ANDRES DAMIAN,GOMEZ SUAREZ,1972-01-03,1
RRAA000672,858,1,,JOAQUIN A,TORRES,,1
RRAA000673,858,1,30951276,ANA AGUSTINA,MATRINEZ SOSA,1962-03-29,2
RRAA000674,858,1,49724528,SEBASTIAN ELENA,TORRES,,1
RRAA000675,858,1,44154822,JUAN,ALONSO BENITEZ,2002-03-10,1
RRAA000676,858,1,43517878,JULIEAT PAULA,MENDES SOSA,1969-12-29,2
RRAA000677,858,1,33808706,JUAN,PEERZ,1964-07-28,1
RRAA000678,858,1,32375036,LEONARDO DAMIAN,SILVA,1986-11-23,1
RRAA000679,858,1,31566465,JUAN D,SOSA,1983-07-20,1
RRAA000680,858,1,31960345,SOFIA ALEJANDRO,SOSA LOPEZ,1994-09-18,2
RRAA000681,858,1,55728060,JOAQUIN INES,RAMIREZ,1965-07-10,1
RRAA000682,858,1,55709755,SANTIAGO INES,SUAREZ VELAZQUEZ,1950-11-28,1
RRAA000683,858,1,54544894,SOIFA PAULA,TORRES,1997-08-25,2
RRAA000684,858,1,30101584,DIEG DAMIAN,ACOSTA,1977-04-24,1
RRAA000685,858,1,39369280,NOELIA BEATRIZ,ALONSO,1966-12-04,2
RRAA000686,858,1,57233447,JOAQUIN LUIS,ACOSTA ALONSO,2002-08-10,1
RRAA000687,076,9,R281754,MARTINA,SUAREZ FERNANDEZ,1990-12-03,2
RRAA000688,858,1,54519629,ANA A,MENDES BENITEZ,1950-12-07,2
RRAA000689,858,1,,MARIA ALEJANDRO,LOPEZ,1950-12-10,2
RRAA000690,858,1,52603796,MATEO NOELIA,RUIZ,1961-04-20,1
RRAA000691,858,1,43146395,FACUNDO CARLOS,VELAZQUEZ,1965-07-21,1
RRAA000692,858,1,36596112,VALENTINA CARLOS,GOMEZ PEREZ,1978-06-23,2
RRAA000693,858,1,40314719,RUBNE AGUSTINA,PEREZ,1983-08-19,1
RRAA000694,858,1,44717505,PEDRO ALEJANDRO,TORRES ALONSO,1977-03-29,1
RRAA000695,032,9,R192408,DIEGO A,SILVA,1991-11-03,1
RRAA000696,858,1,56155889,NOELIA,PEREIRA MENDES,1982-01-28,2
RRAA000697,076,9,B627617,JULIET CARLOS,LOPEZ,1955-09-03,2
RRAA000698,858,1,59671018,JULIETA DAMIAN,RODRIGUEZ,1989-08-06,2
RRAA000699,076,9,R426447,JUAN ELENA,CORREA SOSA,1989-05-29,1
RRAA000700,858,1,38052353,FLORENCIA ANDREA,ACOST,1980-07-13,2
RRAA000701,858,1,30219925,MICAELA ALEJANDRO,CORREA,2000-05-11,2
RRAA000702,858,1,47150939,ANDRES A,BENITEZ,1968-06-06,1
RRAA000703,858,1,54866641,MARTINA LUIS,FERNANDEZ ALONSO,1971-01-13,2
RRAA000704,858,1,,PEDRO ANDREA,CORREA,1999-01-22,1
RRAA000705,858,1,32671400,JOAQUIN B,FERNANDEZ,1958-12-18,1
RRAA000706,076,9,B578084,JOAQUIN BEATRIZ,MARTINE,1964-07-07,1
RRAA000707,858,1,,MARTIN AGUSTINA,PEREZ,2005-08-27,1
RRAA000708,858,1,40681114,RUBEN LUIS,ALONSO,1985-07-11,1
RRAA000709,858,1,48166302,SOFIA AGUSTINA,BENITEZ,1964-12-25,2
RRAA000710,858,1,44583214,ANA JAVIER,ALONSO,1951-08-01,2
RRAA000711,858,1,46696831,MARTINA ANDREA,VELAZQUEZ RAMIREZ,2000-03-08,2
RRAA000712,858,1,30904793,MICAELA E,SOSA ACOSTA,1959-05-18,2
RRAA000713,858,1,38955340,INES BELEN,LOPEZ,1957-01-25,2
RRAA000714,858,1,59495600,LUCIA JAVIER,SUAREZ,1980-07-21,2
RRAA000715,858,1,34748085,NOELIA NOELIA,CORRE DIAZ,2000-11-19,2
RRAA000716,858,1,45343402,MICAELA DAMIAN,DIAZ,1957-07-16,2
RRAA000717,862,9,V726435,VALENTINA JAVIER,TORRES,1967-07-25,2
RRAA000718,858,1,46724380,SEBASTIAN ALEJANDRO,FERNANDEZ,1978-12-25,1
RRAA000719,858,1,44188213,JUAN ANDREA,PEREZ,1972-08-23,1
RRAA000720,858,1,57541157,PEDRO AGUSTINA,PEREIRA,1998-10-11,1
RRAA000721,600,9,Y310135,FLORENCIA JAVIER,SOSA RUIZ,1983-11-08,2
RRAA000722,858,1,51430506,RUBEN ALEJANDRO,RAMIREZ ALONSO,1998-01-04,1
RRAA000723,858,1,32517945,INES JAVIER,SUARZE,1967-04-24,2
RRAA000724,858,1,56333212,NICOLAS EZEQUIEL,RUIZ,2002-10-19,1
RRAA000725,858,1,39407331,NICOLAS DAMIAN,SOSA VELAZQUEZ,1956-04-27,1
RRAA000726,600,9,P422793,DIEGO ELENA,RUIZ PEREIRA,1952-12-03,1
RRAA000727,858,1,36578828,SANTIAGO BEATRIZ,PEREIRA,1997-07-04,1
RRAA000728,858,1,47386847,RUBEN ALEJANDRO,TORRES MARTINEZ,1954-09-12,1
RRAA000729,862,9,E255291,LEONARDO BELEN,MENDES BENITEZ,1950-03-30,1
RRAA000730,858,1,47128052,DIGEO M,TORRES RUIZ,1951-10-30,1
RRAA000731,858,1,42569503,LUCIA EZEQUIEL,ACOSTA,1964-05-13,2
RRAA000732,858,1,32583587,ELISA PAULA,MARTINEZ MARTINEZ,1990-05-27,2
RRAA000733,858,1,,JUA,FERNANEDZ,1992-09-04,1
RRAA000734,858,1,41533438,LAURA LUIS,CORREA,1997-09-16,2
RRAA000735,858,1,49951965,VALENTINA,ALONSO PEREIRA,1994-12-17,2
RRAA000736,858,1,58207636,ANDRES PAULA,CORRAE,1996-05-09,1
RRAA000737,858,1,51051491,JOAQUIN I,SOSA BENITEZ,1956-04-05,1
RRAA000738,862,9,V668962,JULIETA CARLOS,LOPEZ,2002-08-29,2
RRAA000739,032,9,R533920,ANA,MARTINEZ SILVA,1994-10-25,2
RRAA000740,858,1,50471448,MARTINA AGUSTINA,LOPEZ,1951-01-08,2
RRAA000741,858,1,36917473,LEONARDO I,TORRES,1954-06-10,1
RRAA000742,858,1,58451253,PAOL EZEQUIEL,VLEAZQUEZ,1965-07-31,2
RRAA000743,858,1,30269837,GONZALO DAMIAN,TORRSE RAMIREZ,1967-06-02,1
RRAA000744,858,1,48426659,NOELIA JAVIER,CORREA,1997-02-12,2
RRAA000745,858,1,35505869,JOAQUIN AGUSTINA,BENITEZ DIAZ,1954-06-15,1
RRAA000746,858,1,33336920,SOFIA ELENA,CORREA BENITEZ,1950-05-30,2
RRAA000747,858,1,49721151,CARLA J,GOMEZ,1950-04-13,2
RRAA000748,858,1,43557407,MATEO,SOSA,1997-08-05,1
RRAA000749,858,1,33652595,RUBEN BEATRIZ,RODRIGUEZ VELAZQUEZ,1953-03-13,1
RRAA000750,858,1,59066624,ANA,SOSA,1988-01-07,2
RRAA000751,858,1,40154583,VALENTINA BELEN,BENITEZ,1960-10-16,2
RRAA000752,862,9,V816315,MARTIN,PEREIRA GOMEZ,1968-08-19,1
RRAA000753,862,9,E430941,SEBASTIAN DAMIAN,SOSA ACOSTA,1966-07-01,1
RRAA000754,858,1,49090780,FLORENCIA NOELIA,MARTINEZ LOPEZ,1994-10-26,2
RRAA000755,858,1,49181978,INES AGUSTINA,RODRIGUEZ,1955-01-02,2
RRAA000756,858,1,39792003,NOELIA ALEJANDRO,RODRIGUEZ MARTINEZ,1973-06-07,2
RRAA000757,076,9,R107589,MARTI BELEN,MENDES ACOSTA,1979-10-28,1
RRAA000758,858,1,38355365,INES JAVIER,SOSA,1975-08-31,
RRAA000759,858,1,32964343,RUBEN,RUIZ,1953-08-10,1
RRAA000760,858,1,48685264,SOFIA B,FERNANDEZ,1971-01-01,2
RRAA000761,858,1,40638610,THIAGO,PEREZ LOPEZ,1956-11-18,1
RRAA000762,600,9,P503900,ANDRES,VELAZQUEZ,2001-09-28,1
RRAA000763,858,1,32322191,ELSIA N,DIAZ,1998-11-27,2
RRAA000764,858,1,37985545,PAOLA J,PEREZ BENITEZ,,2
RRAA000765,858,1,46074301,GONZALO B,ALONSO,1963-08-15,1
RRAA000766,858,1,32706607,NICOLAS MAR,DIAZ FERNANDEZ,1975-04-02,1
RRAA000767,858,1,31888016,VALENTINA P,VELAZQUEZ,1950-06-08,2
RRAA000768,858,1,54763500,NOELIA NOELIA,RUIZ,1965-10-06,2
RRAA000769,858,1,53713259,ANDRES BELEN,MENDES,1973-07-16,1
RRAA000770,858,1,37090962,CARLA BEATRIZ,SILVA,1998-11-23,2
RRAA000771,858,1,50496645,ANDRSE INES,MENDES,1992-11-05,1
RRAA000772,858,1,51336454,MATEO,RUIZ,1977-03-31,1
RRAA000773,858,1,44400605,ANA D,GOMEZ,1979-09-19,2
RRAA000774,858,1,42723567,SANTIAGO,BENITEZ RAMIREZ,1985-02-28,1
RRAA000775,858,1,44484752,SOFIA B,SUARZE,1990-12-07,2
RRAA000776,032,9,R040447,PEDR INES,DIAZ,1997-03-28,1
RRAA000777,858,1,45912705,PEDRO BEATRIZ,MARTINEZ VELAZQUEZ,1960-04-17,1
RRAA000778,858,1,42435062,SOFIA E,VELAZQUEZ,1961-03-01,2
RRAA000779,862,9,V160790,FLORENCIA CARLOS,LOPEZ,1964-04-04,2
RRAA000780,858,1,46847550,ANDRES EZEQUIEL,BENITEZ,1962-01-31,1
RRAA000781,858,1,45164014,GONZALO JAVIER,RUIZ PEREIRA,1996-10-02,1
RRAA000782,858,1,50336289,MARTINA LUIS,PEREZ,2002-06-21,2
RRAA000783,858,1,53084438,INE MAR,SUAREZ,1973-10-24,2
RRAA000784,032,9,A831739,ANDRES LUIS,ACOSTA,1962-04-30,1
RRAA000785,858,1,42931726,INES M,TORRES PEREZ,1995-10-06,2
RRAA000786,076,9,B704768,SANTIAGO DAMIAN,FERNANDEZ SILVA,2000-11-14,1
RRAA000787,858,1,57178332,NOELIA ELENA,PEREZ,1976-07-22,2
RRAA000788,858,1,44007620,MATEO B,RAMIREZ,1975-02-21,1
RRAA000789,076,9,R739507,LAURA D,PEREZ,1969-03-22,2
RRAA000790,076,9,B510570,ANA A,ALONSO,1958-11-01,2
RRAA000791,858,1,47520303,LAURA I,FERNANDEZ,2004-12-26,2
RRAA000792,858,1,35876859,JULIETA,RUIZ,1993-11-28,2
RRAA000793,076,9,R927081,JUAN CARLOS,ALONSO,1972-08-06,1
RRAA000794,858,1,52943317,ELISA BEATRIZ,DIAZ,1961-04-19,2
RRAA000795,858,1,31329866,INES B,FERNANDEZ PEREZ,1968-06-30,2
RRAA000796,858,1,51199722,SEBASTIAN E,RODRIGUEZ,1961-04-11,1
RRAA000797,858,1,43950384,LAURA NOELIA,SILVA,1991-02-19,2
RRAA000798,032,9,R467222,CARLA BELEN,DIAZ VELAZQUEZ,1990-01-11,2
RRAA000799,862,9,E467789,THIAGO N,PEREIRA ACOSTA,1998-04-08,1
RRAA000800,858,1,46830144,MATEO NOELIA,GOMEZ RAMIREZ,1980-01-07,1
RRAA000801,858,1,49676596,NICOLAS N,ALONSO,1953-03-20,1
RRAA000802,600,9,Y718247,NICOLAS JAVIER,VELAZQUEZ MENDES,1950-09-25,1
RRAA000803,858,1,35622428,JOAQUIN J,CORREA,1986-04-29,1
RRAA000804,858,1,42104896,LUCIA MAR,BENITEZ TORRES,1990-11-26,2
RRAA000805,858,1,37069484,SEBASTIAN,CORREA,1971-12-12,1
RRAA000806,858,1,58816057,MARTIN MAR,MARTINEZ VELAZQUEZ,2001-08-21,1
RRAA000807,858,1,41806349,JULIET BEATRIZ,PEREIRA MENDES,1958-07-14,2
RRAA000808,862,9,V091204,SOFIA ELENA,PEREIRA,2000-07-26,2
RRAA000809,858,1,38950410,LAURA MAR,LOPEZ ACOSTA,1974-11-22,2
RRAA000810,076,9,B825482,THIAGO,VELAZQUEZ,1991-07-30,1
RRAA000811,858,1,52418641,THIAGO JAVIER,TORRES,1981-02-08,1
RRAA000812,858,1,38479329,MICAELA AGUSTINA,SUAREZ RAMIREZ,1968-02-19,2
RRAA000813,076,9,R689946,ELISA D,BENITEZ MENDES,1985-08-19,2
RRAA000814,858,1,49205956,SEBASTIAN NOELIA,TORRES,1986-11-17,1
RRAA000815,858,1,53829465,SANTIAGO BEATRIZ,RUIZ,1971-03-07,1
RRAA000816,858,1,34596987,MARTINA ANDREA,ACOSTA,1971-01-14,2
RRAA000817,858,1,46757540,RUBEN,RUIZ,1967-02-18,1
RRAA000818,858,1,57456088,THIAGO INES,GOMEZ SUAREZ,1994-06-23,1
RRAA000819,858,1,39294159,LUCIA A,GOMEZ,1985-01-18,2
RRAA000820,858,1,41621993,ANA BELEN,PEREZ,1977-05-07,2
RRAA000821,858,1,35808301,RUBEN NOELIA,SILVA PEREIRA,1986-05-30,1
RRAA000822,858,1,52503154,MARIA D,RODRIGUEZ LOPEZ,2005-05-10,2
RRAA000823,032,9,R382942,FLORENCIA CARLOS,ALONSO,1953-11-20,2
RRAA000824,858,1,45956996,LEONARDO B,ACOSTA,1979-07-12,1
RRAA000825,858,1,58819549,ANDRES B,DIAZ,1955-01-11,1
RRAA000826,862,9,V590580,RUBEN MAR,VLEAZQUEZ,1989-04-22,1
RRAA000827,858,1,34857068,JUA ALEJANDRO,SOSA,2005-02-07,1
RRAA000828,858,1,44391755,ANA DAMIAN,MARTINEZ LOPEZ,1971-09-11,2
RRAA000829,858,1,37361626,ELISA INES,PEREZ,1954-05-27,2
RRAA000830,600,9,Y792462,GONZALO ANDREA,BENITEZ BENITEZ,1969-09-15,1
RRAA000831,858,1,57484176,ANRDES MAR,SILVA VELAZQUEZ,1968-10-12,1
RRAA000832,858,1,58794210,ELISA B,PEREIRA,1977-06-01,2
RRAA000833,858,1,47735837,LEONARDO ANDREA,SOSA,1988-12-10,1
RRAA000834,858,1,48124904,SANTIAGO NOELIA,LOPEZ,1955-09-23,1
RRAA000835,858,1,39895744,SEBASTIAN CARLOS,PEREIRA ALONSO,,1
RRAA000836,858,1,48077542,MARTIN A,ACOSTA,1958-01-15,1
RRAA000837,858,1,41454848,SEBASTIAN BELEN,LPOEZ,1997-07-08,1
RRAA000838,032,9,R350358,LEONARDO LUIS,LOPEZ,1983-02-10,1
RRAA000839,862,9,V008147,GONZALO INES,ALONSO RAMIREZ,2003-03-23,1
RRAA000840,858,1,40470734,FACUNDO BELEN,SUAREZ DIAZ,1983-07-20,1
RRAA000841,858,1,55997650,FLORENCIA MAR,SUAREZ,1978-02-05,2
RRAA000842,600,9,Y280774,JOAQUIN CARLOS,PEREZ,1971-06-18,1
RRAA000843,862,9,E749761,MICAELA DAMIAN,RODRIGUEZ,1999-07-26,2
RRAA000844,858,1,42842644,LAURA INES,PEREZ,1991-02-24,2
RRAA000845,858,1,59898350,NICOLAS ELENA,PEREZ,1972-07-03,1
RRAA000846,858,1,34268244,CARLA LUIS,VELAZQUE,1958-12-27,2
RRAA000847,858,1,49080957,GONAZLO DAMIAN,LOPEZ,1964-04-06,1
RRAA000848,858,1,48010515,DIEGO D,SUAREZ,2005-04-16,1
RRAA000849,858,1,58242887,MARTINA MAR,MARTINEZ,1973-12-22,2
RRAA000850,858,1,33634118,JOAQUIN I,FERNANDEZ,1957-04-02,1
RRAA000851,032,9,A461803,SOFIA ELENA,SUAREZ PEREZ,1986-08-10,2
RRAA000852,858,1,43025471,PEDRO DAMIAN,GOMEZ,1971-04-22,1
RRAA000853,032,9,A302677,ANDRES NOELIA,RAMIREZ,1976-04-19,1
RRAA000854,858,1,59744273,VALENTINA CARLOS,MARTINEZ,1953-02-06,2
RRAA000855,858,1,56088629,VALENTINA N,RODRIGUEZ,1973-01-16,2
RRAA000856,858,1,42203506,MICAELA ELENA,CORREA,1996-10-14,2
RRAA000857,858,1,58526951,PAOLA ELENA,PEREIRA,1978-01-31,2
RRAA000858,858,1,30968616,MARIA,PEREIRA SILVA,1974-12-23,2
RRAA000859,858,1,45467181,PEDRO LUIS,PEREIRA,2004-01-19,1
RRAA000860,032,9,A417479,LAURA LUIS,SUAREZ,1995-01-03,2
RRAA000861,862,9,V582041,JULIETA A,FERNANDEZ GOMEZ,1973-11-03,2
RRAA000862,858,1,45711551,DIEG JAVIER,VELAZQUEZ,1974-06-23,1
RRAA000863,858,1,56063844,JULIETA AGUSTINA,SILVA,1958-11-24,2
RRAA000864,858,1,53989926,ANA BEATRIZ,DIAZ,1965-07-16,2
RRAA000865,858,1,32524411,PEDRO ELENA,FERNANDEZ,2001-08-08,1
RRAA000866,858,1,55243760,INES I,PEREZ,1984-12-01,2
RRAA000867,858,1,33567890,MATEO AGUSTINA,RAMIREZ,1976-05-29,1
RRAA000868,858,1,35206535,MICAELA NOELIA,SILVA ACOSTA,1954-03-21,2
RRAA000869,858,1,56994844,THIAGO ALEJANDRO,RODRIGUEZ RAMIREZ,1998-10-21,1
RRAA000870,076,9,R572127,MICAELA E,RAMIREZ,1955-12-03,2
RRAA000871,076,9,B919261,SOFIA ALEJANDRO,MARTINEZ,1991-11-30,2
RRAA000872,858,1,40148317,GONZALO ANDREA,GOEMZ,1997-07-20,1
RRAA000873,858,1,34071622,ANDRES INES,ALONSO,1967-03-12,1
RRAA000874,858,1,51068690,SOFIA MAR,RODRIGUEZ,,2
RRAA000875,858,1,30080433,MICAEL JAVIER,ALONSO,1998-08-05,2
RRAA000876,858,1,31040928,THIAGO BEATRIZ,RODRIGUEZ,1974-05-26,1
RRAA000877,858,1,46025477,NOELIA NOELIA,LOPEZ PEREZ,1983-08-07,2
RRAA000878,076,9,B731955,SEBASTAIN MAR,GOMEZ,1951-05-23,1
RRAA000879,858,1,57191098,GONZLAO JAVIER,RODRIGUEZ MENDES,1965-05-04,1
RRAA000880,858,1,40150375,JAOQUIN ANDREA,FERNANDEZ,1993-07-16,1
RRAA000881,858,1,32638327,JOAQUIN E,CORREA RUIZ,1975-07-04,1
RRAA000882,858,1,54736424,INE BELEN,FERNANDEZ,2002-11-09,2
RRAA000883,032,9,R056016,CARLA,RODRIGUEZ,1962-04-21,2
RRAA000884,858,1,52984848,CARLA INES,TORRES,1956-02-06,2
RRAA000885,862,9,E994290,MATEO DAMIAN,PREEIRA ACOSTA,1974-10-25,1
RRAA000886,858,1,48121588,ANA PAULA,RAMIREZ,1972-02-20,2
RRAA000887,858,1,57615553,SANTIAGO BEATRIZ,PEREZ,1963-01-13,1
RRAA000888,858,1,33446177,PAOLA INES,TORRES,1970-12-12,2
RRAA000889,858,1,57237653,MARIA,TORRE SOSA,1970-08-24,2
RRAA000890,858,1,,PEDRO,ACOSTA,1954-01-16,1
RRAA000891,032,9,R377346,GONZALO INES,VELAZQUEZ,1998-11-12,1
RRAA000892,858,1,30913551,LEONARDO PAULA,VELAZQUEZ,1954-02-15,1
RRAA000893,858,1,50653339,ANA BELEN,MARTINEZ,1969-06-23,2
RRAA000894,858,1,58345604,THIAOG BEATRIZ,RODRIGUEZ BENITEZ,1977-07-07,1
RRAA000895,858,1,55076246,NOELIA ALEJANDRO,RAMIREZ,1982-05-22,2
RRAA000896,862,9,E906532,INES CARLOS,DIAZ LOPEZ,1958-01-15,2
RRAA000897,076,9,R905776,MICAELA ELENA,ACOSTA VELAZQUEZ,1983-11-27,2
RRAA000898,076,9,R835597,NOELIA MAR,TORRES,1992-05-13,2
RRAA000899,858,1,54158219,INES ELENA,RODRGIUEZ,1983-02-07,2
RRAA000900,076,9,B712785,FACUNDO BELEN,TORRES,1991-11-25,1
RRAA000901,858,1,43079119,NOELIA INES,CORREA,1991-12-29,2
RRAA000902,858,1,39314622,FLORENCIA NOELIA,SUAREZ TORRES,2003-11-22,2
RRAA000903,032,9,R054874,SEBASTIAN I,FERNANDEZ,1960-07-28,1
RRAA000904,858,1,33378512,SEBASTIAN ALEJANDRO,RUIZ,1982-01-04,1
RRAA000905,858,1,30177466,CALRA E,SOSA,1975-07-19,2
RRAA000906,600,9,Y868111,ELISA B,PEREIRA DIAZ,1982-08-26,2
RRAA000907,858,1,43334216,THIAGO BEATRIZ,ACOSTA,2000-09-06,1
RRAA000908,858,1,52055987,ANA ELENA,FERNANDEZ,1952-09-12,2
RRAA000909,858,1,35469463,RUBEN BEATRIZ,DIAZ PEREZ,1954-09-06,1
RRAA000910,858,1,42268404,CARLA A,RUIZ,1969-01-18,2
RRAA000911,858,1,41021607,JUILETA ALEJANDRO,MENDES,1963-02-16,2
RRAA000912,076,9,R650578,MRATIN,ALONSO,1961-04-10,1
RRAA000913,858,1,55047881,PAOLA LUIS,PEREIRA,1988-04-03,2
RRAA000914,858,1,59683512,NOELIA MAR,VELAZQUEZ,1981-07-13,2
RRAA000915,858,1,37362253,PAOLA LUIS,BENITEZ,1969-05-26,2
RRAA000916,858,1,33208899,FLORENCIA ANDREA,TORRES RUIZ,1976-10-01,2
RRAA000917,858,1,46857582,LUCIA E,RUIZ,1981-08-10,2
RRAA000918,858,1,43817032,NOEILA JAVIER,RUIZ MARTINEZ,1968-10-24,2
RRAA000919,858,1,48591232,JUAN PAULA,SOSA,1957-01-19,1
RRAA000920,858,1,52410480,DIEGO ANDREA,BENITEZ ALONSO,1952-11-29,1
RRAA000921,858,1,44499442,JUAN AGUSTINA,RODRIGUEZ,1957-09-03,1
RRAA000922,858,1,31532759,MARI ELENA,DIAZ,1983-03-08,2
RRAA000923,858,1,44944408,SEBSATIAN,DIAZ,1982-11-27,1
RRAA000924,858,1,36454271,GONZALO N,FERNANDEZ ALONSO,1957-09-01,1
RRAA000925,858,1,,SANTIAGO LUIS,MARTINEZ,1961-09-08,1
RRAA000926,858,1,35694363,ANA CARLOS,ALONSO PEREZ,1986-09-30,2
RRAA000927,858,1,55818889,MARTIN LUIS,TORRES,1976-11-15,1
RRAA000928,858,1,,DIEGO L,RUIZ,1988-11-09,1
RRAA000929,858,1,58602019,JULIETA PAULA,PEREIRA RODRIGUEZ,1986-11-17,2
RRAA000930,076,9,B065811,GONZALO BEATRIZ,BENITEZ,1992-07-16,1
RRAA000931,076,9,B162671,GONZALO INES,MARTINEZ,1976-05-15,1
RRAA000932,858,1,30452142,PEDRO EZEQUIEL,ACOSTA,2002-03-07,1
RRAA000933,858,1,45411209,JOAQUIN DAMIAN,MARITNEZ,1996-12-07,1
RRAA000934,858,1,31355780,MARIA BELEN,MARTINEZ,1966-08-06,2
RRAA000935,858,1,55069205,SOFAI MAR,ACOSTA,1965-01-31,2
RRAA000936,858,1,51822328,FLORENCIA ANDREA,BENITEZ ACOSTA,1968-11-30,2
RRAA000937,858,1,45805304,FLORENCIA JAVIER,MENDES,1984-11-27,2
RRAA000938,858,1,42538368,LEONARDO ANDREA,VELAZQUEZ LOPEZ,,1
RRAA000939,600,9,P301304,MARTINA ELENA,TORRES ALONSO,2001-08-13,2
RRAA000940,032,9,R724300,SEBASTIAN LUIS,SILVA VELAZQUEZ,2001-05-04,1
RRAA000941,858,1,45810439,ANDRES ELENA,BENITEZ FERNANDEZ,1969-10-11,1
RRAA000942,858,1,54673947,MICAELA C,PEREIR,,2
RRAA000943,858,1,47769276,SOFIA PAULA,LOPEZ,1972-10-16,2
RRAA000944,858,1,42776429,PAOLA CARLOS,RUIZ SOSA,1955-06-18,2
RRAA000945,858,1,36022063,MATEO INES,MENDES FERNANDEZ,1996-11-05,1
RRAA000946,858,1,47823355,PALOA A,FERNANDEZ,1954-06-12,2
RRAA000947,858,1,30348041,CARLA A,PEREIRA,1999-05-24,2
RRAA000948,858,1,47903273,NOELIA A,ALONSO SOSA,1987-06-26,2
RRAA000949,858,1,55575438,MATEO ALEJANDRO,MENDES SILVA,1986-01-12,1
RRAA000950,858,1,54506827,ANA ELENA,GOMEZ,1994-08-06,2
RRAA000951,858,1,,PEDRO,MENDES,,1
RRAA000952,032,9,R531230,RUBEN N,SUAREZ VELAZQUEZ,1953-01-28,1
RRAA000953,858,1,42748718,THIAGO NOELIA,GOMEZ BENITEZ,1967-04-10,1
RRAA000954,858,1,39541818,NICOLAS D,CORREA SILVA,1967-10-11,1
RRAA000955,858,1,35384642,VLAENTINA ANDREA,BENITEZ,1969-09-19,2
RRAA000956,858,1,33675374,FLORENCIA INES,DIA,1984-11-13,2
RRAA000957,032,9,R654061,DEIGO BELEN,DIAZ,1971-06-30,1
RRAA000958,858,1,35547160,SANTIAGO AGUSTINA,MARTINEZ,1969-08-09,1
RRAA000959,858,1,56133992,ANDRES EZEQUIEL,MENDES,1999-12-22,1
RRAA000960,858,1,31506762,ANDRES MAR,CORREA RAMIREZ,1959-07-24,1
RRAA000961,862,9,V486851,VALENTINA NOELIA,RAMIREZ BENITEZ,1958-01-31,2
RRAA000962,858,1,40445343,ANDRES E,PEREZ,1995-10-30,1
RRAA000963,858,1,39765116,SOFIA CARLOS,CORREA,1997-08-13,2
RRAA000964,858,1,47718419,THIAGO LUIS,SUAREZ,,1
RRAA000965,858,1,46301411,THIAGO PAULA,GOMEZ,1955-11-24,1
RRAA000966,858,1,37123526,CARLA PAULA,VELAZQUEZ,,2
RRAA000967,076,9,R941004,NOELIA ANDREA,ALONSO SUAREZ,1952-06-24,2
RRAA000968,032,9,A689344,JULIET ELENA,PEREIRA,1988-01-31,2
RRAA000969,858,1,55877776,DIEGO B,PEREZ GOMEZ,1967-05-21,1
RRAA000970,858,1,35089363,MARTINA PAULA,MENDES,1989-07-22,2
RRAA000971,858,1,50027946,THIAGO A,SUAREZ,1956-02-03,1
RRAA000972,076,9,R524620,JOAQUIN MAR,BENITEZ ALONSO,1968-11-14,1
RRAA000973,032,9,R536509,MARIA NOELIA,RUIZ MARTINEZ,1962-05-02,2
RRAA000974,858,1,32083060,LEONARDO ALEJANDRO,PEREIRA,1965-10-14,1
RRAA000975,858,1,43496741,CARLA DAMIAN,ALONSO,1967-03-23,2
RRAA000976,858,1,40592009,JUAN NOELIA,MENDES,1992-08-18,1
RRAA000977,858,1,55266565,MARTINA ALEJANDRO,MENDES,1986-10-26,2
RRAA000978,858,1,59335540,CARLA NOELIA,MENDES,1954-01-19,2
RRAA000979,858,1,37532032,LAURA DAMIAN,ALONSO BENITEZ,1965-12-27,2
RRAA000980,858,1,56400146,MARTINA E,PEREIR LOPEZ,1969-07-26,2
