id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
CEN000683,858,1,49796658,JULIETA PAULA,VELAZQUEZ,1966-07-22,2
CEN000684,858,1,35185122,LAURA DAMIAN,ALONSO TORRES,1951-07-19,2
CEN000685,032,9,AR749275,LUCIA ELENA,RUIZ,2002-03-04,2
CEN000686,858,1,57022408,ANDRES JAVIER,CORREA PEREZ,1973-07-06,1
CEN000687,858,1,55074125,JOAQUIN ELENA,TORRES,2001-04-18,1
CEN000688,600,9,PY342370,MARIA DAMIAN,FERNANDEZ FERNANDEZ,1951-11-19,2
CEN000689,858,1,39066107,LUCIA JAVIER,BENITEZ,1980-01-03,2
CEN000690,858,1,57621919,GONZALO PAULA,SOSA,1994-07-19,1
CEN000691,076,9,BR200477,GONZALO MAR,RAMIREZ,2004-12-30,1
CEN000692,858,1,43108488,JUAN NOELIA,LOPEZ,1985-06-16,1
CEN000693,858,1,,JUAN PAULA,VELAZQUEZ,1989-04-29,1
CEN000694,858,1,31074812,JUAN INES,CORREA PEREIRA,1976-09-19,
CEN000695,858,1,33495965,LEONARDO PAULA,ALONSO PEREZ,1979-03-10,1
CEN000696,600,9,PY242674,LEONARDO MAR,SOSA,2002-01-16,1
CEN000697,858,1,31526855,CARLA NOELIA,MARTINEZ,1990-06-12,2
CEN000698,858,1,30194195,SOFIA LUIS,FERNANDEZ,1976-01-27,2
CEN000699,862,9,VE785080,JULIETA ELENA,FERNANDEZ BENITEZ,1978-02-18,2
CEN000700,858,1,48229904,MARIA LUIS,SILVA,1968-12-19,2
CEN000701,858,1,46106542,MATEO MAR,PEREZ,2006-08-10,1
CEN000702,858,1,59384906,LUCIA INES,ACOSTA,1985-07-06,2
CEN000703,858,1,,LEONARDO BELEN,VELAZQUEZ,2000-10-11,1
CEN000704,858,1,48605356,JUAN DAMIAN,SILVA,1984-05-22,1
CEN000705,858,1,56456924,FLORENCIA CARLOS,SOSA DIAZ,1958-03-11,2
CEN000706,858,1,42386325,VALENTINA LUIS,MENDEZ,1998-05-20,2
CEN000707,858,1,44792747,MATEO ELENA,RODRIGUEZ ACOSTA,1992-04-25,1
CEN000708,600,9,PY634184,LAURA NOELIA,SUAREZ,1966-04-21,2
CEN000709,858,1,42974453,LAURA INES,RUIZ,1967-05-18,2
CEN000710,858,1,55452018,DIEGO CARLOS,CORREA SUAREZ,1981-11-16,1
CEN000711,858,1,48074062,LUCIA ELENA,RUIZ,1957-04-13,2
CEN000712,858,1,30536068,PAOLA NOELIA,LOPEZ,1980-09-08,2
CEN000713,858,1,30116198,MARTIN LUIS,RODRIGUEZ,1998-08-26,1
CEN000714,076,9,BR315085,LUCIA PAULA,MARTINEZ MENDEZ,1985-05-06,2
CEN000715,858,1,36729999,LAURA CARLOS,SILVA,1990-10-29,2
CEN000716,076,9,BR048929,ANA LUIS,SOSA,1969-05-18,2
CEN000717,858,1,42341420,LUCIA DAMIAN,SOSA,1979-02-11,2
CEN000718,858,1,36467484,MICAELA BELEN,RODRIGUEZ,1969-03-31,2
CEN000719,858,1,37056693,JUAN MAR,TORRES,1979-05-25,1
CEN000720,858,1,45070366,JUAN DAMIAN,RUIZ CORREA,2005-04-05,1
CEN000721,858,1,36100836,PAOLA INES,SOSA,1984-12-29,2
CEN000722,858,1,34270854,LEONARDO BELEN,SUAREZ,1963-12-15,1
CEN000723,858,1,40783761,LAURA JAVIER,RAMIREZ,1970-07-16,2
CEN000724,858,1,35320604,MARTIN BELEN,MARTINEZ,1963-09-01,1
CEN000725,858,1,40497333,MARTIN ELENA,SUAREZ,1986-01-03,1
CEN000726,858,1,41460858,ANDRES ELENA,TORRES BENITEZ,2003-03-19,1
CEN000727,858,1,48683012,MARTIN ELENA,VELAZQUEZ,1970-11-24,1
CEN000728,858,1,,FLORENCIA,,1967-10-27,2
CEN000729,858,1,40402164,VALENTINA,PEREIRA,1973-06-19,2
CEN000730,858,1,49466735,MATEO MAR,PEREZ,1958-04-26,1
CEN000731,858,1,46778228,LEONARDO DAMIAN,,1992-07-31,1
CEN000732,858,1,37175566,ANA LUIS,SILVA GOMEZ,1997-05-14,2
CEN000733,032,9,AR573407,PAOLA LUIS,DIAZ BENITEZ,1990-03-13,2
CEN000734,600,9,PY645838,DIEGO DAMIAN,ACOSTA,2006-11-20,
CEN000735,862,9,VE401178,RUBEN,TORRES,1981-05-07,1
CEN000736,858,1,55066272,LEONARDO LUIS,ACOSTA,1978-07-03,1
CEN000737,858,1,41618580,PAOLA INES,ACOSTA,1969-01-19,2
CEN000738,600,9,PY188640,CARLA ELENA,,1962-10-11,2
CEN000739,862,9,,JOAQUIN PAULA,RAMIREZ,1966-03-19,1
CEN000740,858,1,56831053,JULIETA MAR,RAMIREZ,1994-11-15,2
CEN000741,858,1,51909916,LEONARDO NOELIA,VELAZQUEZ,,1
CEN000742,076,9,BR602611,LUCIA CARLOS,BENITEZ,2003-05-20,2
CEN000743,858,1,38117903,NICOLAS INES,MENDEZ,1958-07-18,1
CEN000744,032,9,AR252248,MARIA BELEN,SUAREZ,2005-10-05,2
CEN000745,858,1,50822644,JULIETA ELENA,RUIZ,1950-06-07,2
CEN000746,076,9,BR729489,JOAQUIN JAVIER,TORRES RAMIREZ,1991-11-07,1
CEN000747,600,9,PY194543,CARLA BELEN,GOMEZ SOSA,1981-04-25,2
CEN000748,076,9,BR205557,SOFIA NOELIA,PEREZ,1964-10-09,2
CEN000749,858,1,48136439,CARLA NOELIA,,1972-06-06,2
CEN000750,858,1,33997392,DIEGO MAR,BENITEZ,1984-07-22,1
CEN000751,858,1,56793844,DIEGO PAULA,PEREIRA,1993-02-15,1
CEN000752,858,1,52009912,JOAQUIN LUIS,CORREA VELAZQUEZ,1960-02-20,1
CEN000753,858,1,55621945,LAURA CARLOS,RUIZ ACOSTA,2002-04-30,2
CEN000754,858,1,35080446,CARLA ELENA,RAMIREZ RAMIREZ,1960-02-27,2
CEN000755,862,9,VE812567,JOAQUIN LUIS,ACOSTA TORRES,1966-06-27,1
CEN000756,858,1,59119730,MARIA MAR,SOSA,,2
CEN000757,076,9,BR120947,JOAQUIN ELENA,PEREZ,1962-07-05,1
CEN000758,858,1,51641549,ANA BELEN,DIAZ,1993-12-26,2
CEN000759,858,1,47773501,LAURA INES,RAMIREZ RAMIREZ,1993-01-24,2
CEN000760,858,1,37119916,MARIA NOELIA,RODRIGUEZ,1999-07-02,2
CEN000761,858,1,48891068,NICOLAS JAVIER,PEREZ PEREZ,1964-09-29,1
CEN000762,858,1,44635681,JULIETA CARLOS,DIAZ,1977-02-08,2
CEN000763,858,1,,RUBEN MAR,LOPEZ BENITEZ,1998-03-14,1
CEN000764,858,1,56261252,PAOLA JAVIER,RAMIREZ,1974-04-24,2
CEN000765,858,1,57498236,JUAN BELEN,CORREA,1967-04-08,1
CEN000766,076,9,BR932911,JULIETA LUIS,LOPEZ MENDEZ,1954-07-07,
CEN000767,858,1,45578846,PEDRO,,1951-04-03,1
CEN000768,032,9,AR175115,JULIETA NOELIA,SOSA,1964-04-01,2
CEN000769,858,1,48079963,GONZALO ELENA,GOMEZ,,1
CEN000770,858,1,52968887,LUCIA PAULA,ALONSO,1953-09-29,2
CEN000771,858,1,35330564,NICOLAS NOELIA,ALONSO,1967-03-14,1
CEN000772,858,1,43028856,JULIETA ELENA,SUAREZ MARTINEZ,1985-07-05,2
CEN000773,076,9,BR949267,PEDRO NOELIA,SUAREZ,,1
CEN000774,858,1,45474836,JULIETA BELEN,VELAZQUEZ CORREA,,2
CEN000775,032,9,AR415742,JULIETA INES,CORREA,2005-08-16,2
CEN000776,858,1,59575375,PEDRO LUIS,,1954-06-28,1
CEN000777,858,1,,LAURA CARLOS,ACOSTA,1972-01-01,2
CEN000778,858,1,30762179,PAOLA ELENA,MARTINEZ BENITEZ,1963-11-15,
CEN000779,858,1,56503366,JOAQUIN CARLOS,SILVA CORREA,,1
CEN000780,862,9,VE648960,LEONARDO NOELIA,LOPEZ RUIZ,1991-09-09,1
CEN000781,858,1,35883453,JUAN,DIAZ,1954-06-02,1
CEN000782,858,1,47564801,MARIA MAR,PEREIRA BENITEZ,1992-01-20,2
CEN000783,858,1,44574521,MARIA ELENA,SOSA,2006-05-23,2
CEN000784,858,1,32852353,NICOLAS DAMIAN,,1987-04-07,1
CEN000785,858,1,45004477,JUAN LUIS,CORREA,1954-05-13,
CEN000786,858,1,,JOAQUIN INES,SUAREZ TORRES,1950-02-25,1
CEN000787,858,1,,GONZALO LUIS,SUAREZ,1978-01-13,1
CEN000788,858,1,,MARIA,SOSA,1961-07-13,2
CEN000789,858,1,44114514,MATEO CARLOS,SILVA BENITEZ,1969-11-22,1
CEN000790,858,1,44060836,ANA CARLOS,FERNANDEZ,1951-09-09,2
CEN000791,032,9,AR860287,ANA JAVIER,RODRIGUEZ,1963-04-23,2
CEN000792,858,1,41289054,MARIA MAR,FERNANDEZ,1988-02-21,
CEN000793,858,1,47004560,RUBEN MAR,MARTINEZ,1998-10-22,1
CEN000794,858,1,46157168,CARLA ELENA,SOSA,2005-10-31,2
CEN000795,076,9,BR828601,MICAELA NOELIA,MENDEZ SILVA,1998-06-30,2
CEN000796,600,9,PY681949,MICAELA INES,MARTINEZ,1986-10-27,2
CEN000797,076,9,BR177379,RUBEN ELENA,MENDEZ,1989-11-01,1
CEN000798,858,1,56643647,MARIA LUIS,CORREA,1983-06-15,2
CEN000799,600,9,PY486015,SOFIA NOELIA,DIAZ,1998-09-01,2
CEN000800,858,1,41377337,SOFIA,SILVA,1978-08-15,2
CEN000801,032,9,AR931224,SOFIA INES,FERNANDEZ,1995-10-22,2
CEN000802,858,1,37953214,MARIA PAULA,GOMEZ,1982-04-17,2
CEN000803,858,1,40380247,JUAN BELEN,SOSA LOPEZ,1996-04-02,1
CEN000804,858,1,48801890,MARTIN DAMIAN,TORRES ALONSO,1984-09-20,1
CEN000805,032,9,AR312394,SOFIA JAVIER,MARTINEZ BENITEZ,1950-11-12,2
CEN000806,862,9,VE288730,NICOLAS CARLOS,ACOSTA,,1
CEN000807,858,1,35048415,LUCIA,RODRIGUEZ FERNANDEZ,1968-02-19,2
CEN000808,858,1,35710001,NICOLAS MAR,PEREIRA,1997-09-05,1
CEN000809,858,1,34066755,MICAELA BELEN,SILVA,1980-08-12,2
CEN000810,600,9,PY792623,LAURA NOELIA,RAMIREZ LOPEZ,2003-08-13,2
CEN000811,858,1,43827543,NICOLAS JAVIER,RAMIREZ,2005-11-06,1
CEN000812,858,1,41264742,LAURA CARLOS,ALONSO MENDEZ,1960-09-17,2
CEN000813,858,1,58566145,MICAELA JAVIER,SUAREZ,1978-04-03,
CEN000814,858,1,38425182,LUCIA NOELIA,MARTINEZ,1961-04-10,2
CEN000815,076,9,BR485838,MARIA JAVIER,PEREIRA VELAZQUEZ,1962-01-27,2
CEN000816,858,1,59143972,FLORENCIA LUIS,BENITEZ,1998-02-19,2
CEN000817,858,1,36187504,NICOLAS PAULA,RODRIGUEZ,1959-11-24,
CEN000818,858,1,42203793,LUCIA NOELIA,VELAZQUEZ PEREZ,1987-09-05,2
CEN000819,858,1,50891540,ANDRES INES,RAMIREZ,1983-10-12,1
CEN000820,858,1,35613575,PEDRO JAVIER,PEREIRA,1976-08-06,1
CEN000821,032,9,AR610425,PEDRO INES,PEREZ SUAREZ,1976-11-17,1
CEN000822,858,1,46277899,VALENTINA,TORRES PEREZ,2006-05-22,2
CEN000823,858,1,41077663,GONZALO BELEN,FERNANDEZ ALONSO,1990-11-18,1
CEN000824,858,1,31890652,NICOLAS CARLOS,VELAZQUEZ BENITEZ,1980-03-10,1
CEN000825,858,1,37692549,MARTIN BELEN,,,1
CEN000826,858,1,46539834,MATEO CARLOS,SUAREZ RAMIREZ,1951-12-05,1
CEN000827,858,1,34054141,PAOLA PAULA,LOPEZ LOPEZ,,2
CEN000828,858,1,49678922,JULIETA BELEN,RAMIREZ,1953-10-28,
CEN000829,032,9,AR505886,PEDRO MAR,ACOSTA,1977-12-12,1
CEN000830,858,1,56386324,MICAELA ELENA,ACOSTA RUIZ,1985-03-29,2
CEN000831,076,9,BR792329,VALENTINA PAULA,RAMIREZ SOSA,2005-02-24,2
CEN000832,858,1,42643170,ANA NOELIA,MENDEZ,1977-03-20,2
CEN000833,858,1,32609362,CARLA DAMIAN,RODRIGUEZ,1957-07-15,2
CEN000834,858,1,,CARLA NOELIA,TORRES CORREA,1976-11-24,2
CEN000835,858,1,31961244,LEONARDO BELEN,TORRES,2003-01-19,1
CEN000836,858,1,37134972,SOFIA NOELIA,CORREA,1957-02-20,2
CEN000837,858,1,31054124,NICOLAS JAVIER,MARTINEZ ALONSO,2001-12-03,1
CEN000838,600,9,PY809413,MATEO MAR,DIAZ,1951-01-07,1
CEN000839,858,1,46601332,MATEO MAR,RUIZ,1964-12-09,
CEN000840,858,1,34998456,PAOLA ELENA,ALONSO,1991-12-13,2
CEN000841,858,1,38278655,JOAQUIN NOELIA,SUAREZ,,1
CEN000842,858,1,,JULIETA JAVIER,LOPEZ,2000-12-14,2
CEN000843,858,1,53712621,PAOLA BELEN,SOSA,1955-08-22,2
CEN000844,858,1,59260531,CARLA NOELIA,MENDEZ,1984-02-03,2
CEN000845,858,1,53423407,JOAQUIN NOELIA,RODRIGUEZ RODRIGUEZ,1952-11-05,1
CEN000846,858,1,41969773,SOFIA,FERNANDEZ,1964-07-17,2
CEN000847,858,1,,PEDRO CARLOS,RODRIGUEZ RAMIREZ,1997-02-10,1
CEN000848,858,1,31888618,LEONARDO PAULA,BENITEZ,1958-09-22,
CEN000849,858,1,38803952,GONZALO LUIS,SILVA,,1
CEN000850,600,9,PY458325,FLORENCIA,PEREZ,1982-02-01,2
CEN000851,858,1,41203676,ANDRES DAMIAN,TORRES FERNANDEZ,2003-07-03,1
CEN000852,858,1,54812511,DIEGO ELENA,SILVA,2005-04-23,1
CEN000853,858,1,43029507,VALENTINA NOELIA,PEREZ,1968-11-08,2
CEN000854,858,1,,FLORENCIA JAVIER,SUAREZ BENITEZ,2000-01-29,2
CEN000855,858,1,45479048,RUBEN CARLOS,MARTINEZ,1999-07-23,1
CEN000856,858,1,46897797,LUCIA JAVIER,RAMIREZ CORREA,1972-12-02,2
CEN000857,600,9,PY084245,MARTIN ELENA,RUIZ,,1
CEN000858,858,1,45025456,SOFIA LUIS,GOMEZ,1974-10-23,2
CEN000859,858,1,56758578,JOAQUIN DAMIAN,MENDEZ,1964-06-11,1
CEN000860,858,1,58539689,JUAN PAULA,SILVA,,1
CEN000861,858,1,33470281,JUAN ELENA,GOMEZ PEREIRA,1953-04-20,1
CEN000862,858,1,48941704,SOFIA NOELIA,MENDEZ,2002-01-15,2
CEN000863,858,1,54109657,LAURA CARLOS,GOMEZ,1991-09-01,2
CEN000864,076,9,BR233632,MICAELA PAULA,MARTINEZ TORRES,1985-03-02,2
CEN000865,858,1,44059312,PAOLA NOELIA,LOPEZ,1997-11-04,2
CEN000866,858,1,46355663,RUBEN PAULA,RODRIGUEZ,1963-07-29,
CEN000867,858,1,34363644,LUCIA DAMIAN,MENDEZ,1987-12-17,2
CEN000868,858,1,42671547,MATEO INES,TORRES,1980-12-30,1
CEN000869,076,9,BR479963,PEDRO BELEN,SILVA,1967-03-29,1
CEN000870,858,1,42397741,SOFIA,VELAZQUEZ,1982-09-01,2
CEN000871,858,1,30521538,LEONARDO LUIS,CORREA TORRES,1950-09-21,1
CEN000872,600,9,PY764697,MICAELA LUIS,,1964-06-01,2
CEN000873,858,1,48724195,MICAELA DAMIAN,LOPEZ,1970-03-01,2
CEN000874,858,1,44095612,GONZALO PAULA,FERNANDEZ RAMIREZ,2001-12-19,1
CEN000875,858,1,55550533,GONZALO ELENA,SUAREZ,1994-11-13,1
CEN000876,858,1,41927910,VALENTINA LUIS,SOSA,1983-09-30,2
CEN000877,858,1,57217874,CARLA LUIS,RAMIREZ ACOSTA,1981-02-27,2
CEN000878,862,9,VE167557,NICOLAS DAMIAN,,2006-04-07,1
CEN000879,858,1,35086906,CARLA CARLOS,,1960-12-13,2
CEN000880,858,1,51209864,GONZALO DAMIAN,MARTINEZ,1983-11-03,1
CEN000881,858,1,57209621,GONZALO PAULA,SILVA,1986-01-09,1
CEN000882,858,1,47257091,VALENTINA,FERNANDEZ,2003-10-04,2
CEN000883,858,1,48873541,JUAN JAVIER,SOSA,1994-06-17,1
CEN000884,858,1,36186235,MARTIN LUIS,RUIZ SUAREZ,1964-07-07,1
CEN000885,858,1,31359172,LEONARDO JAVIER,PEREIRA,1997-01-27,1
CEN000886,858,1,52350878,LAURA MAR,BENITEZ,1985-06-12,2
CEN000887,858,1,57182567,DIEGO JAVIER,VELAZQUEZ,1952-05-31,1
CEN000888,862,9,VE543161,PEDRO PAULA,DIAZ,1977-11-17,
CEN000889,858,1,34749203,CARLA MAR,LOPEZ PEREZ,1971-02-02,2
CEN000890,858,1,40986233,JUAN ELENA,MARTINEZ,2005-03-22,1
CEN000891,862,9,VE869864,MATEO BELEN,GOMEZ ACOSTA,1950-10-19,1
CEN000892,858,1,45732257,CARLA LUIS,DIAZ SUAREZ,1990-12-13,2
CEN000893,858,1,,VALENTINA BELEN,TORRES BENITEZ,2004-03-16,2
CEN000894,858,1,56719385,RUBEN MAR,CORREA,1991-12-19,1
CEN000895,858,1,51318827,JUAN ELENA,FERNANDEZ,2005-05-11,1
CEN000896,858,1,55670111,RUBEN,ACOSTA,2002-12-30,1
CEN000897,858,1,32441921,MICAELA JAVIER,TORRES,1962-08-05,2
CEN000898,858,1,37615829,ANDRES INES,DIAZ,1954-11-03,1
CEN000899,858,1,31101745,LUCIA PAULA,MARTINEZ,,2
CEN000900,858,1,44898704,ANDRES CARLOS,SUAREZ,1951-02-11,1
CEN000901,858,1,55720013,MICAELA BELEN,RUIZ,1989-08-08,2
CEN000902,858,1,32110579,ANDRES,MARTINEZ,1978-07-28,1
CEN000903,600,9,PY105777,JOAQUIN NOELIA,VELAZQUEZ,1999-09-20,1
CEN000904,858,1,55307378,SOFIA JAVIER,RUIZ MARTINEZ,1976-11-11,2
CEN000905,032,9,AR375728,JOAQUIN NOELIA,SUAREZ,1959-02-24,
CEN000906,858,1,,GONZALO PAULA,ALONSO PEREZ,1974-12-21,1
CEN000907,600,9,PY142358,MARTIN NOELIA,ALONSO TORRES,1959-12-09,1
CEN000908,076,9,BR829344,LAURA BELEN,ALONSO,,2
CEN000909,858,1,34057984,ANA PAULA,SOSA,1954-04-24,2
CEN000910,858,1,42925615,ANA,TORRES,1953-04-19,2
CEN000911,858,1,39627315,ANA CARLOS,SILVA,1966-03-02,2
CEN000912,858,1,49372395,GONZALO MAR,MARTINEZ SUAREZ,1955-11-23,1
CEN000913,858,1,,ANDRES,ACOSTA RODRIGUEZ,2004-11-25,1
CEN000914,858,1,45122462,FLORENCIA,FERNANDEZ,,2
CEN000915,858,1,59790737,SOFIA INES,SOSA SOSA,1950-08-01,2
CEN000916,858,1,55850353,MICAELA PAULA,BENITEZ,2003-10-07,2
CEN000917,858,1,39702273,JOAQUIN DAMIAN,RUIZ,1959-11-17,1
CEN000918,076,9,BR568746,FLORENCIA JAVIER,SUAREZ,,2
CEN000919,858,1,35376037,RUBEN DAMIAN,BENITEZ,1999-12-15,1
CEN000920,858,1,41699874,PAOLA BELEN,ACOSTA,1977-06-17,2
CEN000921,858,1,,GONZALO LUIS,DIAZ,2002-01-19,1
CEN000922,858,1,40303614,CARLA PAULA,RODRIGUEZ,1980-06-14,2
CEN000923,858,1,34663104,SOFIA BELEN,LOPEZ BENITEZ,,2
CEN000924,858,1,39655495,NICOLAS BELEN,TORRES,1991-01-23,1
CEN000925,858,1,56663857,ANDRES INES,PEREZ,1982-03-20,1
CEN000926,076,9,BR528104,MARTIN NOELIA,RUIZ,1968-02-08,1
CEN000927,858,1,50887833,MICAELA PAULA,RAMIREZ,1990-11-29,2
CEN000928,858,1,34462468,MICAELA NOELIA,ACOSTA,1993-09-23,2
CEN000929,032,9,AR274075,NICOLAS BELEN,ACOSTA,1993-06-20,1
CEN000930,858,1,31887944,RUBEN PAULA,RUIZ,1972-02-17,1
CEN000931,858,1,36219841,PAOLA CARLOS,SUAREZ,1952-10-17,2
CEN000932,858,1,34785629,NICOLAS NOELIA,FERNANDEZ,1981-09-22,1
CEN000933,858,1,36782791,FLORENCIA MAR,SOSA,1984-09-03,2
CEN000934,858,1,49795392,PEDRO DAMIAN,RUIZ ALONSO,1972-01-03,1
CEN000935,858,1,58003506,MARTIN LUIS,ALONSO,1977-08-24,1
CEN000936,858,1,59253810,MARIA,PEREIRA,1960-08-15,2
CEN000937,858,1,42100022,GONZALO DAMIAN,CORREA DIAZ,1980-11-14,1
CEN000938,858,1,39977808,PEDRO ELENA,GOMEZ,1964-05-20,
CEN000939,858,1,40863142,JUAN CARLOS,,1964-04-04,1
CEN000940,858,1,42891433,JOAQUIN BELEN,DIAZ,1982-09-13,1
CEN000941,858,1,35021774,ANDRES,RODRIGUEZ RUIZ,1971-10-19,1
CEN000942,858,1,,JOAQUIN MAR,TORRES CORREA,,1
CEN000943,858,1,59394734,GONZALO NOELIA,ALONSO,1992-07-09,1
CEN000944,858,1,41178744,RUBEN ELENA,TORRES,1952-12-12,1
CEN000945,858,1,52262812,LEONARDO JAVIER,RODRIGUEZ,1994-06-16,1
CEN000946,858,1,42398736,ANA INES,TORRES SUAREZ,1983-12-23,2
CEN000947,858,1,31206248,ANA NOELIA,MENDEZ PEREIRA,1980-01-16,2
CEN000948,600,9,PY856582,PEDRO CARLOS,LOPEZ,1962-12-18,1
CEN000949,032,9,AR912553,DIEGO,PEREIRA,1992-10-13,
CEN000950,858,1,51320504,LAURA PAULA,DIAZ,2006-02-24,2
CEN000951,858,1,55000844,SOFIA,TORRES,1951-02-19,2
CEN000952,032,9,AR454047,PEDRO INES,RAMIREZ TORRES,1976-12-23,1
CEN000953,076,9,BR151470,MARTIN LUIS,RUIZ,1979-01-21,1
CEN000954,858,1,30577393,ANA INES,LOPEZ,1970-09-03,2
CEN000955,858,1,44047227,GONZALO ELENA,ALONSO,1953-07-01,1
CEN000956,858,1,52508947,GONZALO LUIS,LOPEZ,1996-04-15,1
CEN000957,076,9,BR264472,LUCIA LUIS,SOSA,1997-09-25,2
CEN000958,858,1,49566565,MICAELA BELEN,MENDEZ,1971-05-23,2
CEN000959,858,1,47630590,PAOLA,RAMIREZ,1970-11-20,2
CEN000960,858,1,54041627,JULIETA NOELIA,RAMIREZ,1990-03-16,2
CEN000961,032,9,AR143204,LAURA,SILVA,1962-12-18,2
CEN000962,858,1,34218566,ANDRES,GOMEZ ALONSO,1989-03-01,1
CEN000963,858,1,36241607,ANDRES DAMIAN,PEREZ,1964-02-26,1
CEN000964,858,1,39522755,JOAQUIN MAR,RODRIGUEZ,1970-08-29,1
CEN000965,858,1,42237437,JOAQUIN NOELIA,CORREA MENDEZ,1960-08-25,
CEN000966,858,1,41921568,LAURA BELEN,PEREIRA,1979-12-29,
CEN000967,076,9,BR853521,LEONARDO LUIS,GOMEZ,1986-11-05,1
CEN000968,858,1,48578838,MATEO BELEN,MENDEZ,1985-01-24,1
CEN000969,858,1,33952379,MICAELA INES,PEREZ,2003-01-30,2
CEN000970,858,1,39201368,RUBEN DAMIAN,MENDEZ,1953-04-16,1
CEN000971,858,1,58500272,ANDRES ELENA,DIAZ,2004-02-01,1
CEN000972,858,1,34502037,CARLA CARLOS,RODRIGUEZ ALONSO,2003-09-20,2
CEN000973,858,1,37131229,ANA PAULA,TORRES,1991-01-20,2
CEN000974,858,1,58731692,PAOLA CARLOS,MARTINEZ BENITEZ,1997-11-04,2
CEN000975,858,1,47508305,DIEGO BELEN,SOSA,1988-02-03,1
CEN000976,858,1,54059537,GONZALO LUIS,PEREZ ACOSTA,1996-02-10,1
CEN000977,858,1,49915517,GONZALO JAVIER,DIAZ,1959-08-04,1
CEN000978,858,1,40500678,NICOLAS MAR,LOPEZ,1970-07-23,1
CEN000979,858,1,,MARIA JAVIER,ACOSTA PEREZ,1993-01-13,2
CEN000980,858,1,49371917,MARIA CARLOS,ACOSTA,1995-02-11,2
CEN000981,858,1,41472605,LUCIA CARLOS,SILVA,1994-12-29,2
CEN000982,858,1,44721325,LEONARDO MAR,SOSA,1955-07-05,1
CEN000983,858,1,32558796,LEONARDO PAULA,MENDEZ ALONSO,2004-05-24,1
CEN000984,858,1,49246791,LAURA,RODRIGUEZ,1963-11-08,2
CEN000985,858,1,39044694,PAOLA MAR,PEREZ,1973-09-18,2
CEN000986,032,9,AR290080,LUCIA NOELIA,PEREZ,,2
CEN000987,858,1,33623285,JULIETA ELENA,FERNANDEZ,1972-10-30,2
CEN000988,858,1,,MICAELA CARLOS,RODRIGUEZ,2000-09-09,2
CEN000989,858,1,39386756,MARIA BELEN,DIAZ,1994-05-22,2
CEN000990,858,1,55864104,MICAELA LUIS,LOPEZ TORRES,1967-09-11,2
CEN000991,858,1,30889181,MATEO JAVIER,SOSA,,1
CEN000992,032,9,AR459707,FLORENCIA PAULA,ACOSTA,1956-06-14,
CEN000993,858,1,53584819,PAOLA MAR,MENDEZ,2006-11-02,2
CEN000994,076,9,BR005401,ANDRES CARLOS,TORRES,1955-03-31,1
CEN000995,858,1,37190448,LUCIA BELEN,VELAZQUEZ RAMIREZ,1957-06-19,2
CEN000996,858,1,,JUAN ELENA,ACOSTA ALONSO,1975-12-11,1
CEN000997,858,1,38127189,ANDRES ELENA,RODRIGUEZ CORREA,1978-05-06,1
CEN000998,858,1,49312356,NICOLAS LUIS,TORRES,1953-05-10,1
CEN000999,858,1,53055155,RUBEN BELEN,PEREIRA,1972-02-26,1
CEN001000,858,1,52736725,GONZALO DAMIAN,RODRIGUEZ,1986-09-12,
CEN001001,032,9,AR785847,FLORENCIA BELEN,PEREZ,1960-12-25,2
CEN001002,858,1,,JULIETA JAVIER,ALONSO DIAZ,,2
CEN001003,858,1,42438525,DIEGO CARLOS,RODRIGUEZ,1950-03-24,1
CEN001004,858,1,32736937,MARTIN MAR,SOSA SILVA,1985-11-06,1
CEN001005,858,1,57725922,MARIA INES,FERNANDEZ,1977-07-29,2
CEN001006,858,1,51947668,CARLA INES,RUIZ,2005-01-14,2
CEN001007,858,1,,LUCIA ELENA,RODRIGUEZ,1962-03-18,2
CEN001008,858,1,31109474,CARLA,TORRES,1987-01-05,2
CEN001009,600,9,PY666099,LEONARDO MAR,SUAREZ,1956-09-21,1
CEN001010,858,1,46951129,LAURA NOELIA,CORREA,1977-11-19,2
CEN001011,032,9,AR615294,ANA ELENA,ALONSO,1991-04-08,2
CEN001012,858,1,42253278,RUBEN CARLOS,LOPEZ,1975-10-19,1
CEN001013,858,1,54398471,RUBEN MAR,VELAZQUEZ RAMIREZ,1965-02-05,1
CEN001014,600,9,PY701114,GONZALO JAVIER,ACOSTA,1963-04-04,
CEN001015,600,9,PY584458,DIEGO PAULA,RODRIGUEZ RODRIGUEZ,1951-04-22,1
CEN001016,858,1,43093672,MARTIN JAVIER,LOPEZ,2006-12-13,1
CEN001017,858,1,39854878,SOFIA JAVIER,TORRES,1977-08-14,2
CEN001018,858,1,41549645,PAOLA LUIS,MARTINEZ,1989-10-31,2
CEN001019,032,9,AR554005,PAOLA INES,PEREZ,1966-03-11,2
CEN001020,858,1,55753312,NICOLAS MAR,VELAZQUEZ,1991-05-24,1
CEN001021,858,1,37598904,FLORENCIA ELENA,MENDEZ,1975-08-10,2
CEN001022,858,1,43578906,NICOLAS LUIS,MARTINEZ SUAREZ,,1
CEN001023,858,1,54169669,JOAQUIN PAULA,PEREIRA,1950-02-26,1
CEN001024,858,1,,MICAELA CARLOS,DIAZ,2001-10-08,2
