id_unico,id_pais_documento,id_tipo_documento,documento,nombres,apellidos,fecha_nacimiento,id_sexo
RRAA000648,858,1,32144665,JOAQUIN NOELIA,RAMIREZ TORRES,1950-05-07,1
RRAA000649,032,9,AR505836,JUAN BELEN,FERNANDEZ DIAZ,1955-09-09,1
RRAA000650,858,1,36594643,MARTIN NOELIA,RODRIGUEZ BENITEZ,1996-02-14,1
RRAA000651,858,1,35490136,CARLA PAULA,RUIZ,1970-11-24,2
RRAA000652,858,1,31048456,MATEO MAR,MENDEZ LOPEZ,1983-01-11,1
RRAA000653,858,1,50706415,JOAQUIN PAULA,RODRIGUEZ PEREZ,1977-03-14,1
RRAA000654,858,1,57114626,LEONARDO PAULA,RAMIREZ RUIZ,1989-01-10,1
RRAA000655,858,1,49570451,MICAELA LUIS,LOPEZ,1965-12-15,2
RRAA000656,858,1,50741769,ANDRES MAR,BENITEZ RODRIGUEZ,1968-10-03,1
RRAA000657,858,1,36242602,JUAN MAR,LOPEZ,1998-02-13,1
RRAA000658,858,1,43685622,PAOLA PAUAL,ALONSO,1957-10-12,2
RRAA000659,858,1,34481639,ANA INES,CORREA,1972-11-26,2
RRAA000660,858,1,34980607,FLORENCIA JAVIER,FERNANDEZ,1996-02-06,2
RRAA000661,858,1,31333607,JUAN CARLOS,MENDEZ SUAREZ,1967-04-22,1
RRAA000662,858,1,45585308,DIEGO DAMIAN,RAMIREZ,1983-04-21,1
RRAA000663,858,1,55899134,PEDRO LUIS,BENITZE SOSA,2002-03-01,1
RRAA000664,858,1,52884558,LUCIA BELEN,MENDEZ MARTINEZ,1964-08-15,2
RRAA000665,858,1,52107895,LAURA JAVIER,SILVA VELAZQUEZ,1973-06-13,2
RRAA000666,858,1,41736477,MATRIN JAVIER,DIAZ RUIZ,2001-10-24,1
RRAA000667,858,1,43271969,VALENTINA PAULA,DIAZ FERNANDEZ,1980-01-10,2
RRAA000668,858,1,42827062,PEDRO INES,TORRES,1991-05-30,1
RRAA000669,858,1,52645643,PAOLA INES,FERNANDEZ,1961-10-04,2
RRAA000670,858,1,32166969,NICOLAS NOELIA,DIAZ ACOSTA,1973-02-03,1
RRAA000671,032,9,AR419699,CARLA JAVIER,PEREZ,1952-07-31,2
RRAA000672,858,1,36618462,SFOIA JAVIER,VELAZQUEZ,1985-07-22,2
RRAA000673,858,1,30321278,PEDRO,PEREZ,1975-08-03,1
RRAA000674,862,9,VE834774,GONZALO,GOMEZ,1981-09-10,1
RRAA000675,858,1,50878554,SOFIA,SUAREZ,2003-06-12,2
RRAA000676,032,9,AR600682,ANA MAR,RUIZ,1961-04-08,2
RRAA000677,858,1,51707330,FLORENCIA,DIAZ MENDEZ,1980-07-02,2
RRAA000678,862,9,VE118191,FLORENCIA CARLOS,RAMIREZ,1979-09-04,2
RRAA000679,858,1,36345001,PEDRO DAMIAN,SUAREZ,1956-12-18,1
RRAA000680,032,9,AR436064,VALENTINA,DIAZ RODRIGUEZ,2004-01-08,2
RRAA000681,858,1,57467285,PEDRO JAVIER,DIAZ SOSA,1977-01-07,1
RRAA000682,032,9,AR695045,LEONARDO MAR,RODRIGUEZ,1988-05-02,1
RRAA000683,858,1,49796658,JULIETA PAULA,VELAZQUEZ,1966-07-22,2
RRAA000684,858,1,35185122,LAURA DMAIAN,ALONSO TORRES,1951-07-19,2
RRAA000685,032,9,AR749275,LUCAI ELENA,RUIZ,2002-03-04,2
RRAA000686,858,1,57022408,ANDRES JAVIER,CORREA PEREZ,1973-07-06,1
RRAA000687,858,1,55074125,JOAQUIN ELENA,TORRSE,2001-04-18,1
RRAA000688,600,9,PY342370,MARIA DAMIAN,FERNANDEZ FERNANDEZ,1951-11-19,2
RRAA000689,858,1,39066107,LUCIA JAVIER,BENITEZ,1980-01-03,2
RRAA000690,858,1,57621919,GONZALO PAULA,SOSA TORRES,1994-07-19,1
RRAA000691,076,9,BR200477,GONZALO MAR,RAMRIEZ,2004-12-30,1
RRAA000692,858,1,43108488,JUAN NOELIA,LOPEZ,1985-06-16,1
RRAA000693,858,1,40591870,JUAN PAULA,VELAZQEUZ,1989-04-29,1
RRAA000694,858,1,31074812,JUAN INES,CORREA PEREIRA,1976-09-19,1
RRAA000695,858,1,33495965,LEONARDO PAULA,ALONSO PEREZ,1979-03-10,1
RRAA000696,600,9,PY242674,LEONARDO MAR,SOSA,2002-01-16,1
RRAA000697,858,1,31526855,CARLA NOELIA,MARTINEZ,1990-06-12,2
RRAA000698,858,1,30194195,SOFIA LUIS,FERNANDEZ,1976-01-27,2
RRAA000699,862,9,VE785080,JULIETA ELENA,FERNANDEZ BENITEZ,1978-02-18,2
RRAA000700,858,1,48229904,MARIA LUIS,SILVA,1968-12-19,2
RRAA000701,858,1,46106542,MATEO MAR,PEREZ,2006-08-10,1
RRAA000702,858,1,59384906,LUCIA INES,ACOSTA,1985-07-06,2
RRAA000703,858,1,59428288,LEONARDO BELEN,VELAZQUEZ,2000-10-11,1
RRAA000704,858,1,48605356,JUAN DAMIAN,SILVA,1984-05-22,1
RRAA000705,858,1,56456924,FLORENCIA CARLOS,SOSA DIAZ,1958-03-11,2
RRAA000706,858,1,,VALENTINA LUIS,MENDEZ,1998-05-20,2
RRAA000707,858,1,44792747,MATEO ELENA,RODRIGUEZ ACOSTA,1992-04-25,1
RRAA000708,600,9,PY634184,LAURA NOELIA,SUAREZ,1966-04-21,2
RRAA000709,858,1,42974453,LAURA INES,RUIZ,1967-05-18,2
RRAA000710,858,1,55452018,DIEGO CARLOS,CORREA SUAREZ,1981-11-16,1
RRAA000711,858,1,48074062,LUCIA ELENA,RUIZ,1957-04-13,2
RRAA000712,858,1,30536068,PAOLA NOELIA,LOPEZ,1980-09-08,2
RRAA000713,858,1,30116198,MARTIN LUIS,RODRIGUEZ,1998-08-26,1
RRAA000714,076,9,BR315085,LUCIA PUALA,MARTINEZ MENDEZ,1985-05-06,2
RRAA000715,858,1,36729999,LAUAR CARLOS,SILVA,1990-10-29,2
RRAA000716,076,9,,ANA LUIS,SOSA,1969-05-18,2
RRAA000717,858,1,42341420,LUCIA DAMIAN,SOSA,1979-02-11,2
RRAA000718,858,1,36467484,MICAELA BELEN,RODRIGUEZ,1969-03-31,2
RRAA000719,858,1,37056693,JUAN MAR,TORRES,1979-05-25,1
RRAA000720,858,1,45070366,JUAN DAMIAN,RUIZ CORREA,2005-04-05,1
RRAA000721,858,1,36100836,PAOLA INES,SOSA,1984-12-29,2
RRAA000722,858,1,34270854,LEONARDO BELEN,SUAREZ,1963-12-15,1
RRAA000723,858,1,40783761,LAURA JAVIER,RAMIREZ,1970-07-16,2
RRAA000724,858,1,35320604,MARTIN BELEN,MARTINEZ,1963-09-01,1
RRAA000725,858,1,40497333,MARTIN ELENA,SUAREZ,1986-01-03,1
RRAA000726,858,1,41460858,ANDRES ELENA,TORRES BENITEZ,2003-03-19,1
RRAA000727,858,1,48683012,MARTIN ELENA,VELAZQUEZ,1970-11-24,1
RRAA000728,858,1,50885592,FLORENCIA,GOMEZ,1967-10-27,2
RRAA000729,858,1,40402164,VALENTINA,PEREIRA,1973-06-19,2
RRAA000730,858,1,49466735,MATEO MAR,PEREZ,1958-04-26,1
RRAA000731,858,1,46778228,LEONARDO DAMIAN,VELAZQUEZ RAMIREZ,1992-07-31,1
RRAA000732,858,1,37175566,ANA LUIS,SILVA GOMEZ,1997-05-14,2
RRAA000733,032,9,AR573407,PAOLA LUIS,DIAZ BENITEZ,1990-03-13,2
RRAA000734,600,9,PY645838,DIEGO DAMIAN,ACOSTA,2006-11-20,1
RRAA000735,862,9,VE401178,RUBEN,TORERS,1981-05-07,1
RRAA000736,858,1,55066272,LEONARDO LUIS,ACOSTA,1978-07-03,1
RRAA000737,858,1,41618580,PAOLA INES,ACOSTA,1969-01-19,2
RRAA000738,600,9,PY188640,CARLA ELENA,PEREZ PEREIRA,1962-10-11,2
RRAA000739,862,9,VE617917,JOAQUIN PAULA,RAMIREZ,1966-03-19,1
RRAA000740,858,1,56831053,JULIETA MAR,RAMIREZ,1994-11-15,2
RRAA000741,858,1,51909916,LEONARDO NOELIA,VELAQZUEZ,1980-12-16,1
RRAA000742,076,9,BR602611,LUCIA CARLOS,BENITEZ,2003-05-20,2
RRAA000743,858,1,38117903,NICOLAS INES,MENDEZ,1958-07-18,1
RRAA000744,032,9,AR252248,MARIA BELEN,SUAREZ,2005-10-05,2
RRAA000745,858,1,50822644,JULIETA EELNA,RUIZ,1950-06-07,2
RRAA000746,076,9,BR729489,JOAQUIN JAVIER,TRORES RAMIREZ,1991-11-07,1
RRAA000747,600,9,PY194543,CARLA BELEN,GOMEZ SOSA,1981-04-25,2
RRAA000748,076,9,BR205557,SOFIA NOELIA,PEREZ,1964-10-10,2
RRAA000749,858,1,48136439,CARLA NOELIA,SILVA,1972-06-06,2
RRAA000750,858,1,33997392,DIEGO MAR,BENIETZ,1984-07-22,1
RRAA000751,858,1,56793844,DIEGO PAULA,PEREIRA,1993-02-15,1
RRAA000752,858,1,,JOAQUIN LUIS,CORREA VELAZQUEZ,1960-02-20,1
RRAA000753,858,1,55621945,LAURA CARLOS,RUIZ ACOSTA,2002-04-30,2
RRAA000754,858,1,35080446,CARL AELENA,RAMIREZ RAMIREZ,1960-02-27,2
RRAA000755,862,9,VE812567,JOAQUINL UIS,ACOSTA TORRES,1966-06-27,1
RRAA000756,858,1,59119730,MARIA MAR,SOSA,1950-12-22,2
RRAA000757,076,9,BR120947,JOAQUIN ELENA,PEREZ,1962-07-05,1
RRAA000758,858,1,51641549,ANA BELEN,DIAZ,1993-12-27,2
RRAA000759,858,1,47773501,LAURA INES,RAMIREZ RAMIREZ,1993-01-24,2
RRAA000760,858,1,37119916,MARIA NOELIA,RODRIGUEZ,1999-07-02,2
RRAA000761,858,1,48891068,NICOLAS JAVIER,PEREZ PEREZ,1964-09-30,1
RRAA000762,858,1,44635681,JULIETA CARLOS,DIAZ,1977-02-08,2
RRAA000763,858,1,59740547,RUBEN MAR,LOPEZ BENITEZ,1998-03-14,1
RRAA000764,858,1,56261252,PAOLA JAVIER,RAMIREZ,1974-04-24,2
RRAA000765,858,1,57498236,JUAN BELEN,CORREA RAMIREZ,1967-04-08,1
RRAA000766,076,9,BR932911,JULIETA LUIS,LOPEZ MENDEZ,1954-07-07,2
RRAA000767,858,1,45578846,PEDRO,BENITEZ,1951-04-03,1
RRAA000768,032,9,AR175115,JULIETA NOELIA,SOSA,1964-04-01,2
RRAA000769,858,1,,GONZALO ELENA,GOMEZ,1997-08-07,1
RRAA000770,858,1,52968887,LUCIA PAULA,ALONSO,1953-09-29,2
RRAA000771,858,1,35330564,NICOLAS NOELIA,ALONSO,1967-03-14,1
RRAA000772,858,1,43028856,JULIETA ELENA,SUAREZ MARTINEZ,1985-07-05,2
RRAA000773,076,9,BR949267,PEDRO NOELIA,SUAREZ,1996-11-15,1
RRAA000774,858,1,45474836,JULIETA BELEN,VELAZQUEZ CORREA,1955-04-21,2
RRAA000775,032,9,AR415742,JULIETA INES,CORREA,2005-08-16,2
RRAA000776,858,1,59575375,PEDRO LUIS,GOMEZ LOPEZ,1954-06-28,1
RRAA000777,858,1,31231061,LAURA CARLOS,ACOSTA,1972-01-01,2
RRAA000778,858,1,30762179,PAOLA ELENA,MARTINEZ BENITEZ,1963-11-15,2
RRAA000779,858,1,56503366,JOAQUIN CARLOS,SILVA CORREA,1996-05-18,1
RRAA000780,862,9,VE648960,LEONARDO NOELIA,LOPEZ RUIZ,1991-09-09,1
RRAA000781,858,1,35883453,JUAN,DIAZ,1954-06-02,1
RRAA000782,858,1,47564801,MARIA MAR,PEREIRA BENITEZ,1992-01-20,2
RRAA000783,858,1,44574521,MARIA ELENA,SOSA,2006-05-23,2
RRAA000784,858,1,32852353,NICOLAS DAMIAN,BENITEZ BENITEZ,1987-04-07,1
RRAA000785,858,1,45004477,JUAN LUIS,CORREA,1954-05-13,1
RRAA000786,858,1,43872026,JOAQUIN INES,SUAREZ TORRES,1950-02-25,1
RRAA000787,858,1,54957000,GONZALO LUIS,SUAREZ,1978-01-13,1
RRAA000788,858,1,42207422,MARIA,SOSA,1961-07-12,2
RRAA000789,858,1,44114514,MATEO CARLOS,SILVA BENITEZ,1969-11-22,1
RRAA000790,858,1,44060836,ANA CARLOS,FERNANDEZ,1951-09-09,2
RRAA000791,032,9,AR860287,ANA JAVIER,RODRIGUEZ,1963-04-23,2
RRAA000792,858,1,41289054,MARIA MAR,FERNANDEZ,1988-02-21,2
RRAA000793,858,1,47004560,RUBEN MAR,MARTINEZ,1998-10-22,1
RRAA000794,858,1,46157168,CARLA ELENA,SOSA,2005-10-31,2
RRAA000795,076,9,BR828601,MICAELA NOELIA,MENDEZ SILVA,1998-06-30,2
RRAA000796,600,9,PY681949,MICAELA INES,MRATINEZ,1986-10-27,2
RRAA000797,076,9,BR177379,RUBEN ELENA,MENDEZ,1989-10-31,1
RRAA000798,858,1,56643647,MARIA LUIS,CORREA,1983-06-15,2
RRAA000799,600,9,PY486015,SOFIA NOELIA,DIAZ,1998-09-01,2
RRAA000800,858,1,41377337,SOFIA,SILVA,1978-08-15,2
RRAA000801,032,9,AR931224,SOFIA INES,FERNADNEZ,1995-10-22,2
RRAA000802,858,1,37953214,MARIA PAULA,GOMEZ,1982-04-17,2
RRAA000803,858,1,40380247,JUAN BELEN,SOSA LPOEZ,1996-04-02,1
RRAA000804,858,1,48801890,MARTIN DAMIAN,TORRES ALONSO,1984-09-20,1
RRAA000805,032,9,AR312394,SOFIA JAVIER,MARTINEZ BENITEZ,1950-11-11,2
RRAA000806,862,9,VE288730,NICOLAS CARLOS,ACOSTA,1972-11-02,1
RRAA000807,858,1,35048415,LCUIA,RODRIGUEZ FERNANDEZ,1968-02-19,2
RRAA000808,858,1,35710001,NICOLAS MAR,PEREIRA,1997-09-05,1
RRAA000809,858,1,,MICAELA EBLEN,SILVA,1980-08-12,2
RRAA000810,600,9,PY792623,LAURA NOELIA,RAMIREZ LOPEZ,2003-08-13,2
RRAA000811,858,1,43827543,NICOLAS JAVIER,RAMIREZ,2005-11-06,1
RRAA000812,858,1,41264742,LAURA CARLOS,ALONSO MENDEZ,1960-09-17,2
RRAA000813,858,1,58566145,MICAELA JAVIER,SUAREZ,1978-04-03,2
RRAA000814,858,1,38425182,LUCIA NOELIA,MARTINEZ,1961-04-10,2
RRAA000815,076,9,BR485838,MARIA JAVIER,PEREIRA VELAZQUEZ,1962-01-27,2
RRAA000816,858,1,59143972,FLORENCIA LUIS,BENITEZ,1998-02-19,2
RRAA000817,858,1,36187504,NICOLAS PAULA,RODRIGUEZ,1959-11-24,1
RRAA000818,858,1,42203793,LUCIA NOELIA,VELAZQUEZ PEREZ,1987-09-05,2
RRAA000819,858,1,50891540,ANDRES INES,RAMIREZ,1983-10-12,1
RRAA000820,858,1,35613575,PEDRO JAVIER,PEREIRA,1976-08-06,1
RRAA000821,032,9,AR610425,PEDR OINES,PEREZ SUAREZ,1976-11-17,1
RRAA000822,858,1,,VALENTINA,TORRES PEREZ,2006-05-22,2
RRAA000823,858,1,41077663,GONZALO BELEN,FERNANDEZ ALONSO,1990-11-19,1
RRAA000824,858,1,31890652,NICOLAS CARLOS,VELAZQUEZ BENIETZ,1980-03-11,1
RRAA000825,858,1,37692549,MARTIN BELEN,ALONSO ACOSTA,1953-09-18,1
RRAA000826,858,1,46539834,MATEO CARLOS,SUAREZ RAMIREZ,1951-12-05,1
RRAA000827,858,1,34054141,PAOLA PAULA,LOPEZ LOPEZ,1989-03-07,2
RRAA000828,858,1,49678922,JULIETA BELEN,RAMIREZ DIAZ,1953-10-28,2
RRAA000829,032,9,AR505886,PEDRO MAR,ACOSTA,1977-12-12,1
RRAA000830,858,1,56386324,MICAELA ELENA,ACOST ARUIZ,1985-03-29,2
RRAA000831,076,9,BR792329,VALENTINA PAULA,RAMIREZ SOSA,2005-02-24,2
RRAA000832,858,1,42643170,ANA NOELIA,MENDEZ,1977-03-20,2
RRAA000833,858,1,32609362,CARLA DAIMAN,RODRIGUEZ,1957-07-15,2
RRAA000834,858,1,35910013,CARLA NOELIA,TORRES CORREA,1976-11-25,2
RRAA000835,858,1,31961244,LEONARDO BELEN,TORRES,2003-01-19,1
RRAA000836,858,1,37134972,SOFIA NOELIA,CORREA,1957-02-20,2
RRAA000837,858,1,31054124,NICOLAS JAVIER,MARTINEZ ALONSO,2001-12-03,1
RRAA000838,600,9,PY809413,MATEO MAR,DIAZ,1951-01-07,1
RRAA000839,858,1,46601332,MATEO MAR,RUIZ,1964-12-09,1
RRAA000840,858,1,34998456,PAOLA LEENA,AOLNSO,1991-12-13,2
RRAA000841,858,1,38278655,JOAQUIN NOELIA,SUAREZ,1995-06-17,1
RRAA000842,858,1,33347688,JULIETA JAVIER,LOPEZ,2000-12-14,2
RRAA000843,858,1,53712621,PAOLA BELEN,SOSA,1955-08-22,2
RRAA000844,858,1,59260531,CARLA NOELIA,MENDEZ,1984-02-03,2
RRAA000845,858,1,53423407,JOAQUIN NOELIA,RODRIGUEZ RODRIGUEZ,1952-11-05,1
RRAA000846,858,1,41969773,SOFIA,FERNANDEZ,1964-07-17,2
RRAA000847,858,1,,PEDRO CARLOS,RODRIGUEZ RAMIREZ,1997-02-10,1
RRAA000848,858,1,31888618,LEONARDO PAULA,BENITEZ,1958-09-22,1
RRAA000849,858,1,38803952,GONZALO LUIS,SILVA,1954-12-09,1
RRAA000850,600,9,PY458325,FLORENCIA,PEREZ,1982-02-01,2
RRAA000851,858,1,41203676,ANDRES DAMIAN,TORRES FERNANDEZ,2003-07-03,1
RRAA000852,858,1,54812511,DIEGO ELENA,SILVA ACOSTA,2005-04-23,1
RRAA000853,858,1,43029507,VALENTINA NOELIA,PEREZ,1968-11-08,2
RRAA000854,858,1,36690746,FLORENCIA JAVIER,SUAREZ BENITEZ,2000-01-29,2
RRAA000855,858,1,45479048,RUBEN CARLOS,MARTINEZ,1999-07-23,1
RRAA000856,858,1,46897797,LUCIA JAVIER,RAMIREZ CORREA,1972-12-02,2
RRAA000857,600,9,PY084245,MARTIN ELENA,RUIZ,1970-09-17,1
RRAA000858,858,1,45025456,SOFIA LUIS,GOMZE,1974-10-23,2
RRAA000859,858,1,56758578,JOAQUIN DAMIAN,MENDEZ,1964-06-11,1
RRAA000860,858,1,58539689,JUAN PAULA,SILVA,1976-11-22,1
RRAA000861,858,1,33470281,JUAN ELENA,GOMEZ PEREIRA,1953-04-20,1
RRAA000862,858,1,,SOFIA NOELIA,MENDEZ,2002-01-15,2
RRAA000863,858,1,54109657,LAURA CARLOS,GOMEZ,1991-09-01,2
RRAA000864,076,9,BR233632,MICAELA PAULA,MARTINEZ TORRES,1985-03-02,2
RRAA000865,858,1,44059312,PAOLA NOELIA,LOPEZ,1997-11-04,2
RRAA000866,858,1,46355663,RUBEN PAULA,RODRIGUEZ,1963-07-29,1
RRAA000867,858,1,34363644,LUCIA DAMIAN,MENDZE,1987-12-17,2
RRAA000868,858,1,42671547,MATEO INES,TORRES,1980-12-30,1
RRAA000869,076,9,BR479963,PEDRO BELEN,SILVA GOMEZ,1967-03-29,1
RRAA000870,858,1,42397741,SOFAI,VELAZQUEZ,1982-09-01,2
RRAA000871,858,1,30521538,LEONARDO LUIS,CORREA TORRES,1950-09-21,1
RRAA000872,600,9,PY764697,MICAELA LUSI,DIAZ,1964-06-01,2
RRAA000873,858,1,48724195,MICAELA DAMIAN,LOPEZ,1970-03-01,2
RRAA000874,858,1,44095612,GONZALO PAULA,FERNANDEZ RAMIREZ,2001-12-19,1
RRAA000875,858,1,55550533,GONZALO ELENA,SUAREZ,1994-11-13,1
RRAA000876,858,1,41927910,VALENTINA LUIS,SOSA,1983-09-30,2
RRAA000877,858,1,57217874,CARLA LUIS,RAMIREZ ACOSTA,1981-02-27,2
RRAA000878,862,9,VE167557,NICOLAS DAMIAN,DIAZ,2006-04-07,1
RRAA000879,858,1,35086906,CARLA CARLOS,ALONSO,1960-12-13,2
RRAA000880,858,1,51209864,GONZALO DAMIAN,MARTNIEZ,1983-11-03,1
RRAA000881,858,1,57209621,GONZALO PAULA,SLIVA,1986-01-09,1
RRAA000882,858,1,47257091,VALENTINA,FERNANDEZ GOMEZ,2003-10-05,2
RRAA000883,858,1,48873541,JUAN JAVIER,SOSA,1994-06-17,1
RRAA000884,858,1,36186235,MRATIN LUIS,RUIZ SUAREZ,1964-07-07,1
RRAA000885,858,1,31359172,LEONARDO JAVIER,PEREIRA,1997-01-27,1
RRAA000886,858,1,,LAURA MAR,BENITEZ,1985-06-12,2
RRAA000887,858,1,57182567,DIEGO JAVIER,VELAZQUEZ,1952-05-31,1
RRAA000888,862,9,VE543161,PEDRO PAULA,DIAZ,1977-11-17,1
RRAA000889,858,1,34749203,CARL AMAR,LOPEZ PEREZ,1971-02-02,2
RRAA000890,858,1,40986233,JUAN ELENA,MARTINEZ,2005-03-22,1
RRAA000891,862,9,VE869864,MATEO BELNE,GOMEZ ACOSTA,1950-10-19,1
RRAA000892,858,1,45732257,CARLA LUIS,DIAZ SUAREZ,1990-12-13,2
RRAA000893,858,1,30951702,VALENTIAN BELEN,TORRES BENITEZ,2004-03-16,2
RRAA000894,858,1,56719385,RUBEN MAR,CORREA,1991-12-18,1
RRAA000895,858,1,51318827,JUAN ELENA,FERNANDEZ,2005-05-11,1
RRAA000896,858,1,55670111,RUBEN,ACOSAT SOSA,2002-12-30,1
RRAA000897,858,1,,MICAELA JAVIER,TORRES,1962-08-05,2
RRAA000898,858,1,37615829,ANDRES INES,DIAZ,1954-11-03,1
RRAA000899,858,1,31101745,LUCIA PAULA,MARTINEZ,1997-06-01,2
RRAA000900,858,1,44898704,ANDRES CARLOS,SUAREZ,1951-02-11,1
RRAA000901,858,1,55720013,MICAELA BELEN,RUZI,1989-08-08,2
RRAA000902,858,1,32110579,ANDRES,MARTINEZ,1978-07-28,1
RRAA000903,600,9,PY105777,JOAQUIN NOELIA,VELAZQUEZ,1999-09-20,1
RRAA000904,858,1,55307378,SOFIA JAVIER,RUIZ MARTINEZ,1976-11-11,2
RRAA000905,032,9,AR375728,JOAQUIN NOELIA,SUAREZ,1959-02-24,1
RRAA000906,858,1,42212796,GONZALO PAULA,ALONSO PEREZ,1974-12-21,1
RRAA000907,600,9,PY142358,MARTIN NOELIA,ALONSO TORRES,1959-12-09,1
RRAA000908,076,9,BR829344,LAURA BELEN,ALONSO,1954-11-30,2
RRAA000909,858,1,34057984,ANA PAULA,SSOA,1954-04-24,2
RRAA000910,858,1,42925615,ANA,TORRES,1953-04-19,2
RRAA000911,858,1,39627315,ANA CARLOS,SLIVA,1966-03-02,2
RRAA000912,858,1,49372395,GONZALO MAR,MARTINEZ SUAREZ,1955-11-23,1
RRAA000913,858,1,56165753,ANDRES,ACOSTA RODRIGUEZ,2004-11-25,1
RRAA000914,858,1,45122462,FLORENCIA,FERNANDEZ,1988-01-02,2
RRAA000915,858,1,59790737,SOFIA INES,SOSA SOSA,1950-08-01,2
RRAA000916,858,1,55850353,MICAELA PAULA,BENITEZ,2003-10-07,2
RRAA000917,858,1,39702273,JOAQUIND AMIAN,RUIZ,1959-11-17,1
RRAA000918,076,9,BR568746,FLORENCIA JAVIER,SUAREZ,1958-07-18,2
RRAA000919,858,1,35376037,RUBEN DAMIAN,BENITEZ MARTINEZ,1999-12-15,1
RRAA000920,858,1,41699874,PAOLA BELEN,ACOSTA,1977-06-17,2
RRAA000921,858,1,41956202,GONZALO LUIS,DIAZ,2002-01-19,1
RRAA000922,858,1,40303614,CARLA PAULA,RODRIGUEZ,1980-06-14,2
RRAA000923,858,1,34663104,SOFIA BELEN,LOPEZ BENITEZ,1950-04-16,2
RRAA000924,858,1,39655495,NICOLAS BELEN,TORRES,1991-01-23,1
RRAA000925,858,1,56663857,ANDRES INES,PEREZ,1982-03-20,1
RRAA000926,076,9,BR528104,MARTIN NOELIA,RUIZ,1968-02-08,1
RRAA000927,858,1,50887833,MICAELA PAULA,RAMIREZ,1990-11-29,2
RRAA000928,858,1,34462468,MICAELA NOELIA,ACOSTA,1993-09-23,2
RRAA000929,032,9,AR274075,NICOLAS BELEN,ACOSTA,1993-06-20,1
RRAA000930,858,1,31887944,RUBEN PAULA,RUIZ,1972-02-17,1
RRAA000931,858,1,36219841,PAOLA CARLOS,SUAREZ,1952-10-17,2
RRAA000932,858,1,34785629,NICOLAS NOELIA,FERNANDEZ,1981-09-22,1
RRAA000933,858,1,36782791,FLORENCIA MAR,SOSA,1984-09-03,2
RRAA000934,858,1,49795392,PEDRO DAMIAN,RUIZ ALONSO,1972-01-03,1
RRAA000935,858,1,58003506,MARTIN LUIS,ALONSO,1977-08-24,1
RRAA000936,858,1,59253810,MARIA,PEREIRA,1960-08-15,2
RRAA000937,858,1,42100022,GONZALO DAMIAN,CORRAE DIAZ,1980-11-14,1
RRAA000938,858,1,39977808,PEDRO ELENA,GOMEZ,1964-05-20,1
RRAA000939,858,1,40863142,JUAN CARLOS,BENITEZ,1964-04-04,1
RRAA000940,858,1,42891433,JOAQUIN BELEN,DIAZ,1982-09-13,1
RRAA000941,858,1,35021774,ANDRES,RODRIGUEZ RUIZ,1971-10-19,1
RRAA000942,858,1,33814857,JOAQUIN MAR,TORRES CORREA,1999-05-21,1
RRAA000943,858,1,59394734,GONZALO NOELIA,ALONSO,1992-07-09,1
RRAA000944,858,1,41178744,RUBEN ELENA,TORRES,1952-12-12,1
RRAA000945,858,1,52262812,LEONARDO JAVIER,RODRIGUEZ,1994-06-16,1
RRAA000946,858,1,42398736,ANA INES,TORRES SUAREZ,1983-12-23,2
RRAA000947,858,1,31206248,ANA NOELIA,MENDEZ PEREIRA,1980-01-16,2
RRAA000948,600,9,PY856582,PEDRO CARLOS,LOPEZ,1962-12-18,1
RRAA000949,032,9,AR912553,DIEGO,PEREIRA,1992-10-13,1
RRAA000950,858,1,51320504,LAURA APULA,DIAZ,2006-02-24,2
RRAA000951,858,1,55000844,SOFIA,TORRES,1951-02-19,2
RRAA000952,032,9,AR454047,PEDRO INES,RAMIREZ TORRES,1976-12-23,1
RRAA000953,076,9,BR151470,MARTIN LUIS,RUIZ,1979-01-21,1
RRAA000954,858,1,30577393,ANA INES,LOPEZ,1970-09-03,2
RRAA000955,858,1,44047227,GONZALO ELENA,ALONSO,1953-07-01,1
RRAA000956,858,1,52508947,GONZALO LUIS,LOPEZ,1996-04-15,1
RRAA000957,076,9,BR264472,LCUIA LUIS,SOSA,1997-09-25,2
RRAA000958,858,1,49566565,MICAELA BELEN,MENDEZ,1971-05-23,2
RRAA000959,858,1,47630590,PAOLA,RAMIREZ,1970-11-20,2
RRAA000960,858,1,54041627,JULIETA NOELIA,RAMIREZ PEREZ,1990-03-16,2
RRAA000961,032,9,AR143204,LAURA,SILVA,1962-12-18,2
RRAA000962,858,1,34218566,ANDERS,GOMEZ ALONSO,1989-03-01,1
RRAA000963,858,1,36241607,ANDRES DAMIAN,PEREZ,1964-02-26,1
RRAA000964,858,1,39522755,JOAUQIN MAR,RODRIGUEZ,1970-08-29,1
RRAA000965,858,1,42237437,JOAQUIN NOELIA,CORREA MENDEZ,1960-08-25,1
RRAA000966,858,1,41921568,LAURA BELEN,PEREIRA,1979-12-29,2
RRAA000967,076,9,BR853521,LEONARDO LUIS,GOMEZ,1986-11-05,1
RRAA000968,858,1,48578838,MATEO BELEN,MENDEZ,1985-01-25,1
RRAA000969,858,1,33952379,MCIAELA INES,PEREZ,2003-01-30,2
RRAA000970,858,1,,RUBEN DAMIAN,MENDEZ,1953-04-16,1
RRAA000971,858,1,58500272,ANDRES ELENA,DIAZ,2004-02-01,1
RRAA000972,858,1,34502037,CARLA CARLOS,RODRIGUEZ ALONSO,2003-09-20,2
